datetime,price_eur_mwh,biomass_mwh,hydro_mwh,wind_offshore_mwh,wind_onshore_mwh,solar_mwh,lignite_mwh,hard_coal_mwh,gas_gen_mwh,wind_total_mwh,renewable_ratio,gas_share_thermal,load_mwh,temperature_c,wind_speed_ms,ttf_eur_mwh,price_outlier_flag,residual_load
2026-02-06 02:00:00,98.09,3965.42,966.49,6480.55,4945.16,10.45,11400.69,7424.03,14306.19,11425.71,0.3307,0.4318,53580.87,-0.62,9.48,35.694000244140625,0,42144.71000000001
2026-02-06 03:00:00,98.23,3981.76,970.93,6092.23,4087.41,10.62,11493.06,7342.54,14166.36,10179.64,0.3145,0.4293,53601.28,-0.7,7.97,35.694000244140625,0,43411.02
2026-02-06 04:00:00,98.74,4017.49,996.95,5894.24,3929.32,10.39,11644.37,7336.73,14624.51,9823.56,0.3064,0.4352,54897.83,-0.73,7.9,35.694000244140625,0,45063.880000000005
2026-02-06 05:00:00,102.33,4071.97,1014.45,6163.73,3902.16,10.23,11844.74,7402.62,14772.12,10065.89,0.3083,0.4342,58429.58,-0.6,7.95,35.694000244140625,0,48353.46
2026-02-06 06:00:00,115.42,4342.6,1190.76,6517.75,4059.13,12.49,11843.83,7638.91,15741.84,10576.88,0.314,0.4469,65301.92,-0.55,7.5,35.694000244140625,0,54712.55
2026-02-06 07:00:00,139.46,4706.19,1475.47,6757.19,3885.98,47.15,11935.27,7685.24,16452.63,10643.17,0.3187,0.4561,70810.55,-0.45,7.2,35.694000244140625,0,60120.23
2026-02-06 08:00:00,144.74,4840.36,1393.57,6714.19,3840.55,974.48,12202.8,7612.78,16369.6,10554.74,0.3293,0.4524,73200.5,-0.35,8.43,35.694000244140625,0,61671.28
2026-02-06 09:00:00,144.2,4750.06,1219.47,6643.82,3748.46,3067.73,12226.75,7613.31,16621.23,10392.28,0.3476,0.4559,73681.91,0.22,8.88,35.694000244140625,0,60221.9
2026-02-06 10:00:00,142.09,4624.14,1332.26,6200.56,3676.92,5258.56,12090.59,7763.0,16205.07,9877.48,0.3691,0.4494,73496.69,1.03,8.65,35.694000244140625,0,58360.65000000001
2026-02-06 11:00:00,138.91,4505.42,1305.55,5637.95,3599.0,7182.55,11433.78,7858.91,15940.74,9236.95,0.3869,0.4524,73055.39,1.9,7.95,35.694000244140625,0,56635.89
2026-02-06 12:00:00,136.21,4341.51,1094.51,5348.11,3649.98,8032.62,11372.32,7832.77,15878.5,8998.09,0.3904,0.4526,72258.39,3.1,8.5,35.694000244140625,0,55227.68
2026-02-06 13:00:00,135.89,4291.38,1068.01,5381.88,3823.59,7606.56,11403.13,7803.26,15831.86,9205.47,0.3875,0.4518,70518.41,3.18,10.35,35.694000244140625,0,53706.380000000005
2026-02-06 14:00:00,135.67,4323.68,1056.46,5461.02,4052.09,5942.93,11371.99,7769.75,15891.87,9513.11,0.3729,0.4536,69123.18,3.45,9.1,35.694000244140625,0,53667.13999999999
2026-02-06 15:00:00,139.47,4483.32,1088.2,5989.15,4310.85,3538.62,11357.57,7627.16,16203.73,10300.0,0.3555,0.4605,68944.18,3.45,8.07,35.694000244140625,0,55105.55999999999
2026-02-06 16:00:00,133.96,4799.11,1197.53,6444.6,4976.66,1240.27,11312.01,7631.97,16409.76,11421.26,0.3454,0.4642,69328.08,3.35,9.02,35.694000244140625,0,56666.55
2026-02-06 17:00:00,137.19,4924.79,1416.55,6563.46,5829.29,106.78,11227.25,7493.04,16399.18,12392.75,0.3492,0.467,71243.73,2.95,9.0,35.694000244140625,0,58744.2
2026-02-06 18:00:00,132.19,4911.77,1523.71,6857.18,6555.35,31.84,10697.76,7390.07,16556.44,13412.53,0.3646,0.4779,71885.27,2.58,8.3,35.694000244140625,0,58440.90000000001
2026-02-06 19:00:00,125.63,4779.69,1368.72,6944.84,7119.19,18.57,10188.9,7394.51,16451.92,14064.03,0.3728,0.4834,70099.82,2.22,8.15,35.694000244140625,0,56017.22000000001
2026-02-06 20:00:00,110.98,4545.51,1068.39,6914.55,7441.68,12.82,10211.93,7178.16,16177.99,14356.23,0.3732,0.4819,66155.29,2.32,8.7,35.694000244140625,0,51786.24
2026-02-06 21:00:00,108.85,4373.97,1060.4,6779.63,7843.13,12.47,10245.96,7146.14,15906.97,14622.76,0.3761,0.4777,62754.12,2.02,8.38,35.694000244140625,0,48118.89
2026-02-06 22:00:00,106.26,4193.77,1050.17,6473.71,7720.61,10.03,10156.91,6915.37,15131.1,14194.32,0.3765,0.4699,59709.94,1.9,7.72,35.694000244140625,0,45505.590000000004
2026-02-06 23:00:00,102.24,4099.25,1035.43,6097.8,7627.16,10.07,10048.58,6432.78,14052.11,13724.96,0.382,0.4602,56029.06,1.75,7.88,35.694000244140625,0,42294.03
2026-02-07 00:00:00,101.49,4045.24,1012.52,5943.36,7749.88,10.36,10228.78,6023.84,13707.22,13693.24,0.3851,0.4575,52872.66,1.62,7.78,35.694000244140625,0,39169.060000000005
2026-02-07 01:00:00,100.0,3992.47,999.88,6019.7,7351.61,10.29,10099.38,5950.09,13541.52,13371.31,0.3831,0.4576,51017.08,1.95,8.6,35.694000244140625,0,37635.48
2026-02-07 02:00:00,98.04,3932.46,992.09,6189.08,6849.02,10.31,9965.54,5888.52,13528.52,13038.1,0.3795,0.4604,49784.88,1.9,8.32,35.694000244140625,0,36736.47
2026-02-07 03:00:00,96.89,3953.06,994.28,6320.03,6539.83,10.41,9876.65,5859.0,13454.06,12859.86,0.379,0.4609,49295.0,1.8,8.93,35.694000244140625,0,36424.729999999996
2026-02-07 04:00:00,96.4,3995.93,1006.94,6371.38,6266.95,10.58,9925.1,5882.12,13396.56,12638.33,0.3767,0.4587,49438.44,1.7,8.62,35.694000244140625,0,36789.53
2026-02-07 05:00:00,96.73,4047.03,1018.62,6153.41,5793.47,10.14,9961.73,5970.83,13448.26,11946.88,0.3668,0.4577,49620.69,1.62,9.1,35.694000244140625,0,37663.670000000006
2026-02-07 06:00:00,97.1,4185.56,1017.75,5790.93,5650.45,10.53,10158.33,6065.16,13683.5,11441.38,0.3577,0.4575,51367.87,1.52,8.9,35.694000244140625,0,39915.96000000001
2026-02-07 07:00:00,105.55,4426.49,1042.51,5599.94,5463.75,35.24,10347.51,6160.98,13985.48,11063.69,0.352,0.4586,54008.48,1.8,7.98,35.694000244140625,0,42909.55
2026-02-07 08:00:00,114.08,4617.0,1080.41,5555.55,5119.45,1309.24,10353.44,6347.24,14384.7,10675.0,0.3626,0.4627,57241.35,1.75,8.6,35.694000244140625,0,45257.11
2026-02-07 09:00:00,117.98,4613.37,1093.58,5106.14,4660.66,4915.92,10318.36,6270.48,14262.48,9766.8,0.3979,0.4623,59753.62,2.28,8.95,35.694000244140625,0,45070.90000000001
2026-02-07 10:00:00,110.06,4464.78,1146.51,4575.98,3841.45,9529.77,10187.39,6094.7,14055.71,8417.43,0.4371,0.4633,60819.04,2.82,8.17,35.694000244140625,0,42871.84
2026-02-07 11:00:00,104.53,4289.25,1145.3,3872.05,2949.33,13206.98,10126.92,5899.07,13890.15,6821.38,0.4598,0.4643,60913.61,3.45,7.78,35.694000244140625,0,40885.25
2026-02-07 12:00:00,100.12,4163.21,1105.92,3494.67,2554.35,14323.26,10051.68,6035.47,13906.65,6049.02,0.4609,0.4637,59829.78,4.22,7.05,35.694000244140625,0,39457.49999999999
2026-02-07 13:00:00,97.39,4131.03,1097.1,3484.47,2472.97,13244.93,10107.54,5999.46,13855.43,5957.44,0.4491,0.4624,57873.33,4.62,6.88,35.694000244140625,0,38670.96
2026-02-07 14:00:00,99.93,4156.84,1094.42,3697.65,2582.89,10697.55,10039.79,6012.89,13941.84,6280.54,0.4257,0.4648,56782.24,5.1,7.35,35.694000244140625,0,39804.149999999994
2026-02-07 15:00:00,106.33,4334.58,1094.57,3868.49,2876.61,6761.56,9810.68,6071.0,14137.11,6745.1,0.3868,0.4709,56835.12,5.2,6.65,35.694000244140625,0,43328.46000000001
2026-02-07 16:00:00,120.29,4692.66,1122.55,4307.8,3272.03,2418.43,9846.72,6219.24,14331.84,7579.83,0.3422,0.4715,57907.36,5.0,5.8,35.694000244140625,0,47909.1
2026-02-07 17:00:00,134.04,4893.84,1154.76,4838.27,3932.24,158.78,9885.05,6552.13,14544.88,8770.51,0.3259,0.4695,60927.2,4.08,6.92,35.694000244140625,0,51997.909999999996
2026-02-07 18:00:00,135.33,4923.22,1231.15,5540.84,4622.31,82.66,9909.09,6569.26,14746.31,10163.15,0.3444,0.4723,62941.36,3.08,7.93,35.694000244140625,0,52695.549999999996
2026-02-07 19:00:00,127.5,4869.47,1183.63,6042.35,5165.36,47.03,9932.06,6569.45,14704.3,11207.71,0.3568,0.4712,61623.81,3.2,6.75,35.694000244140625,0,50369.07
2026-02-07 20:00:00,113.4,4622.7,1084.77,6461.24,5520.36,12.13,9952.04,6331.72,14508.46,11981.6,0.365,0.4712,58546.38,2.52,6.9,35.694000244140625,0,46552.65
2026-02-07 21:00:00,104.39,4385.6,1065.27,6257.88,5971.29,9.37,9933.36,6213.41,14314.46,12229.17,0.3674,0.4699,56055.54,2.15,7.28,35.694000244140625,0,43817.0
2026-02-07 22:00:00,104.07,4242.28,1070.32,5987.61,5949.63,10.25,9834.17,6165.74,13213.85,11937.24,0.3714,0.4523,54183.96,1.6,7.5,35.694000244140625,0,42236.47
2026-02-07 23:00:00,98.76,4130.69,1070.37,5843.09,5873.71,11.36,9838.95,5770.29,12323.49,11716.8,0.3774,0.4412,51409.09,1.1,7.25,35.694000244140625,0,39680.92999999999
2026-02-08 00:00:00,102.04,4057.34,1061.57,5755.84,5664.79,11.7,9855.74,5140.92,11694.96,11420.63,0.3828,0.4382,48626.07,0.85,6.68,35.694000244140625,0,37193.740000000005
2026-02-08 01:00:00,99.05,3994.72,1058.16,6025.61,5350.28,11.46,9835.15,5193.27,10897.79,11375.89,0.388,0.4203,46857.68,0.75,6.7,35.694000244140625,0,35470.33
2026-02-08 02:00:00,97.57,3983.35,1062.22,6514.63,5090.45,11.43,9673.63,5211.26,10934.58,11605.08,0.3922,0.4235,45896.31,0.85,6.98,35.694000244140625,0,34279.799999999996
2026-02-08 03:00:00,96.43,3995.43,1059.96,6547.48,5109.11,12.32,9556.58,5214.11,10959.75,11656.59,0.3939,0.4259,45479.14,0.88,7.65,35.694000244140625,0,33810.23
2026-02-08 04:00:00,94.86,4026.76,1061.65,6776.63,5209.22,11.42,9575.46,5209.08,10875.73,11985.85,0.3997,0.4238,45836.28,1.0,7.55,35.694000244140625,0,33839.01
2026-02-08 05:00:00,95.75,4078.87,1080.63,7014.12,5034.6,12.58,9601.02,5195.28,10948.41,12048.72,0.4008,0.4253,45940.48,1.08,8.0,35.694000244140625,0,33879.18
2026-02-08 06:00:00,95.0,4155.7,1076.92,7077.96,5346.27,11.77,9595.51,5211.59,10979.35,12424.23,0.4066,0.4258,46530.06,1.1,7.58,35.694000244140625,0,34094.060000000005
2026-02-08 07:00:00,95.81,4292.92,1085.7,7194.12,5814.63,34.87,9649.93,5328.22,10998.65,13008.75,0.4149,0.4234,48555.1,1.18,7.72,35.694000244140625,0,35511.479999999996
2026-02-08 08:00:00,100.35,4420.77,1116.22,7214.8,6566.96,1284.02,9899.32,5445.39,11339.65,13781.76,0.4357,0.425,51859.53,1.18,7.8,35.694000244140625,0,36793.75
2026-02-08 09:00:00,101.99,4416.03,1115.22,6954.04,6819.09,4444.52,9894.8,5374.58,11305.63,13773.13,0.4719,0.4254,54879.93,1.5,7.85,35.694000244140625,0,36662.28
2026-02-08 10:00:00,102.65,4371.22,1108.71,7067.33,6525.7,7970.88,9881.54,5208.57,11044.5,13593.03,0.5085,0.4226,56555.62,2.02,8.35,35.694000244140625,0,34991.71000000001
2026-02-08 11:00:00,99.6,4267.24,1152.12,7032.08,5696.74,10760.1,9764.4,5268.6,10957.45,12728.82,0.5266,0.4216,58069.55,2.5,9.4,35.694000244140625,0,34580.630000000005
2026-02-08 12:00:00,96.57,4154.4,1117.78,7045.99,4919.69,12823.27,9593.81,5315.42,10911.83,11965.68,0.5379,0.4226,57760.0,3.08,9.18,35.694000244140625,0,32971.05
2026-02-08 13:00:00,95.45,4140.7,1113.74,7083.18,4683.48,13287.26,9557.75,5328.18,10951.39,11766.66,0.5398,0.4239,56631.53,3.0,9.0,35.694000244140625,0,31577.609999999993
2026-02-08 14:00:00,97.22,4163.25,1107.03,7085.74,4800.99,11323.41,9730.9,5312.06,11408.71,11886.73,0.5185,0.4313,55310.65,3.38,8.95,35.694000244140625,0,32100.51
2026-02-08 15:00:00,103.32,4249.31,1103.42,7266.12,5319.36,7255.22,9859.51,5273.06,12751.86,12585.48,0.4747,0.4573,55027.78,3.55,8.65,35.694000244140625,0,35187.08
2026-02-08 16:00:00,111.79,4627.28,1180.34,7179.3,5866.87,2439.49,9980.04,5587.08,14481.49,13046.17,0.4147,0.4819,56394.28,3.5,8.62,35.694000244140625,0,40908.62
2026-02-08 17:00:00,127.63,4861.85,1238.1,7390.56,6738.15,130.27,9997.76,6011.51,14905.59,14128.71,0.3971,0.4821,60161.15,3.15,8.05,35.694000244140625,0,45902.170000000006
2026-02-08 18:00:00,131.27,4915.22,1262.14,7338.39,7935.32,28.51,9977.14,6378.28,15091.03,15273.71,0.4058,0.4799,62783.81,2.68,7.95,35.694000244140625,0,47481.59
2026-02-08 19:00:00,126.91,4853.18,1164.26,7383.32,9093.23,19.45,9975.57,7020.02,15088.08,16476.55,0.4124,0.4703,61741.41,2.3,7.58,35.694000244140625,0,45245.41
2026-02-08 20:00:00,113.28,4623.11,1094.7,7285.28,9113.99,12.36,9966.0,7222.06,14828.24,16399.27,0.4087,0.4631,59624.05,1.7,7.82,35.694000244140625,0,43212.42
2026-02-08 21:00:00,107.63,4402.23,1083.7,6987.43,8738.98,10.87,10227.26,6993.03,14426.08,15726.41,0.4014,0.4559,57657.68,1.35,8.62,35.694000244140625,0,41920.4
2026-02-08 22:00:00,105.14,4222.98,1084.0,6895.25,7921.15,10.82,10591.97,6459.02,14256.22,14816.4,0.3914,0.4554,55890.92,1.1,8.72,35.694000244140625,0,41063.7
2026-02-08 23:00:00,99.98,4080.41,1074.42,6689.74,7333.69,10.87,10600.3,6267.61,14078.2,14023.43,0.3827,0.4549,52686.69,1.08,8.38,35.694000244140625,0,38652.39
2026-02-09 00:00:00,96.75,3978.65,1078.14,6379.66,6807.54,10.48,10325.43,6183.33,14479.5,13187.2,0.3707,0.4673,49916.42,0.92,8.6,35.694000244140625,0,36718.74
2026-02-09 01:00:00,95.45,3949.17,1081.93,6259.13,6151.43,10.29,10547.86,6209.76,14351.61,12410.56,0.3594,0.4613,48625.85,0.7,8.52,33.49599838256836,0,36205.0
2026-02-09 02:00:00,95.7,3932.04,1074.78,5885.61,5857.52,9.78,10531.76,6220.96,14266.36,11743.13,0.3508,0.4599,47839.43,0.62,8.6,33.49599838256836,0,36086.520000000004
2026-02-09 03:00:00,95.47,3938.65,1102.82,5412.45,5701.1,9.8,10575.13,6216.24,14276.2,11113.55,0.3422,0.4595,47906.59,0.48,9.23,33.49599838256836,0,36783.23999999999
2026-02-09 04:00:00,96.57,3993.44,1090.97,5096.79,5510.54,9.79,10583.35,6321.58,14640.11,10607.33,0.3323,0.4641,49056.65,0.32,9.15,33.49599838256836,0,38439.53
2026-02-09 05:00:00,104.74,4067.0,1098.01,4880.15,5351.82,9.7,10756.54,6574.17,15520.21,10231.97,0.3193,0.4724,53266.75,0.18,8.38,33.49599838256836,0,43025.08
2026-02-09 06:00:00,132.24,4398.05,1233.08,4758.67,5241.11,14.67,11121.38,7140.0,16704.71,9999.78,0.3091,0.4777,61561.91,0.12,8.12,33.49599838256836,0,51547.46000000001
2026-02-09 07:00:00,158.59,4753.66,1716.76,4853.2,5291.81,59.26,11106.95,7598.9,17175.69,10145.01,0.3173,0.4787,67285.68,0.42,8.48,33.49599838256836,0,57081.40999999999
2026-02-09 08:00:00,182.71,4871.54,1728.71,4797.73,5558.22,1194.09,10981.62,7609.42,17511.63,10355.95,0.3345,0.4851,70142.16,0.58,8.62,33.49599838256836,0,58592.12000000001
2026-02-09 09:00:00,169.21,4768.86,1464.84,4189.45,5369.33,4213.19,10943.65,7623.35,17467.42,9558.78,0.357,0.4847,70458.24,0.8,9.02,33.49599838256836,0,56686.270000000004
2026-02-09 10:00:00,157.29,4550.71,1294.49,3491.94,5147.87,7914.29,10949.15,7602.24,17455.13,8639.81,0.3835,0.4848,70249.81,1.1,9.7,33.49599838256836,0,53695.71
2026-02-09 11:00:00,144.38,4406.22,1189.47,3014.75,4998.46,10964.8,10977.86,7535.6,17070.31,8013.21,0.4085,0.4797,70017.09,1.7,9.35,33.49599838256836,0,51039.08
2026-02-09 12:00:00,137.07,4270.68,1282.91,2663.82,4618.86,12328.54,10936.47,7536.54,17036.97,7282.68,0.4147,0.4798,69686.76,2.25,9.2,33.49599838256836,0,50075.53999999999
2026-02-09 13:00:00,135.03,4284.88,1240.92,2432.27,4367.29,11741.43,10972.38,7564.59,17394.44,6799.56,0.4011,0.4841,68609.34,2.5,8.75,33.49599838256836,0,50068.35
2026-02-09 14:00:00,137.66,4370.03,1415.02,2530.81,4354.14,9140.85,10954.04,7502.58,17245.88,6884.950000000001,0.3792,0.483,67537.25,2.9,8.62,33.49599838256836,0,51511.450000000004
2026-02-09 15:00:00,149.08,4529.34,1317.66,2899.57,4930.21,5398.62,10963.25,7465.49,17403.17,7829.780000000001,0.3474,0.4857,67278.47,3.15,8.88,33.49599838256836,0,54050.07
2026-02-09 16:00:00,168.98,4849.95,1506.44,3195.81,5938.17,1923.76,11010.93,7310.15,17519.02,9133.98,0.327,0.4888,66951.47,3.15,8.4,33.49599838256836,0,55893.73
2026-02-09 17:00:00,227.21,4959.96,1439.38,3626.09,7445.7,176.56,11056.93,7308.72,17721.72,11071.79,0.3284,0.4911,69246.03,2.68,7.12,33.49599838256836,0,57997.68
2026-02-09 18:00:00,182.23,4934.04,1558.51,4082.19,8964.62,57.77,11118.45,7429.62,17672.96,13046.81,0.3511,0.4879,70879.4,1.98,7.38,33.49599838256836,0,57774.82
2026-02-09 19:00:00,165.81,4827.7,1519.78,3958.66,9558.33,57.8,11137.33,7361.71,17445.18,13516.99,0.3566,0.4853,69630.69,1.75,8.38,33.49599838256836,0,56055.9
2026-02-09 20:00:00,144.13,4591.75,1295.38,3499.44,9808.8,25.68,11105.96,7264.53,17360.03,13308.24,0.3498,0.4859,65964.53,1.6,8.9,33.49599838256836,0,52630.61
2026-02-09 21:00:00,134.6,4319.65,1227.28,3306.77,9759.27,11.0,10953.93,7188.96,16867.73,13066.04,0.3472,0.4818,62754.55,1.12,8.98,33.49599838256836,0,49677.51
2026-02-09 22:00:00,122.9,4150.25,1196.91,3113.85,9387.04,10.99,10886.33,7007.33,16298.48,12500.89,0.3431,0.4767,59718.53,0.7,8.57,33.49599838256836,0,47206.65
2026-02-09 23:00:00,108.92,4018.86,1169.68,2775.19,9352.02,10.93,10891.21,6676.23,15719.87,12127.21,0.3423,0.4722,56286.95,0.35,8.4,33.49599838256836,0,44148.81
2026-02-10 00:00:00,104.64,3930.3,1152.03,2509.05,9145.61,10.93,10759.93,6565.86,15406.83,11654.66,0.3385,0.4707,53135.68,0.07,8.15,33.49599838256836,0,41470.090000000004
2026-02-10 01:00:00,103.75,3917.19,1153.89,2236.46,9095.94,10.88,10725.89,6466.4,15415.68,11332.4,0.3348,0.4728,51265.33,-0.15,8.75,31.84600067138672,0,39922.05
2026-02-10 02:00:00,102.75,3901.47,1150.1,2042.75,9403.07,10.89,10745.74,6362.62,15379.31,11445.82,0.3369,0.4734,50496.11,-0.18,8.0,31.84600067138672,0,39039.4
2026-02-10 03:00:00,102.44,3907.91,1148.06,1969.44,9576.91,10.86,10896.4,6368.26,15250.02,11546.35,0.3382,0.469,50810.44,-0.32,7.18,31.84600067138672,0,39253.23
2026-02-10 04:00:00,102.44,3964.81,1162.81,1871.45,10010.66,10.82,11202.11,6358.83,15289.92,11882.11,0.3413,0.4654,51708.94,-0.1,7.72,31.84600067138672,0,39816.01
2026-02-10 05:00:00,105.43,4051.87,1172.38,2119.05,10620.93,10.63,11299.39,6629.01,15448.67,12739.98,0.35,0.4629,54959.44,-0.35,7.32,31.84600067138672,0,42208.83000000001
2026-02-10 06:00:00,119.92,4410.7,1278.53,2442.39,11383.4,18.5,11392.12,7112.4,15687.38,13825.79,0.3636,0.4588,62539.36,-0.32,6.98,31.84600067138672,0,48695.07
2026-02-10 07:00:00,134.89,4729.26,1498.72,2783.15,11979.75,117.71,11424.65,7250.35,15994.97,14762.9,0.3784,0.4613,68083.38,-0.0,7.65,31.84600067138672,0,53202.770000000004
2026-02-10 08:00:00,143.83,4840.66,1446.68,3012.61,12324.75,2375.84,11481.42,7368.16,16099.02,15337.36,0.4071,0.4606,70069.39,-0.13,6.95,31.84600067138672,0,52356.19
2026-02-10 09:00:00,132.08,4716.6,1300.39,2920.78,11807.02,7295.07,11508.45,7288.64,16003.03,14727.8,0.4462,0.4599,70053.32,0.63,6.82,31.84600067138672,0,48030.450000000004
2026-02-10 10:00:00,129.09,4485.0,1244.83,2724.91,10688.94,13010.34,11550.28,7248.41,15777.74,13413.85,0.4818,0.4563,70193.24,1.78,5.85,31.84600067138672,0,43769.05
2026-02-10 11:00:00,119.44,4244.83,1319.95,2831.27,9520.81,17655.86,11486.91,6656.67,15542.23,12352.08,0.5136,0.4614,70344.84,3.03,6.2,31.84600067138672,0,40336.899999999994
2026-02-10 12:00:00,109.22,4107.3,1369.15,2883.97,8714.76,19621.3,11054.21,6220.79,15498.48,11598.73,0.5282,0.4729,69669.22,4.12,6.88,31.84600067138672,0,38449.19
2026-02-10 13:00:00,109.47,4084.16,1331.24,2897.99,9036.11,17819.86,11192.32,6291.02,15517.11,11934.1,0.5159,0.4702,68303.65,4.43,6.75,31.84600067138672,0,38549.689999999995
2026-02-10 14:00:00,116.22,4157.91,1309.37,3194.82,9614.77,13282.4,11650.79,6456.41,15615.65,12809.59,0.4834,0.4631,67480.2,5.22,8.12,31.84600067138672,0,41388.21
2026-02-10 15:00:00,128.11,4364.53,1270.84,3821.88,10511.27,7336.28,11668.75,7076.7,16038.56,14333.15,0.4398,0.4611,67255.66,5.32,7.7,31.84600067138672,0,45586.23
2026-02-10 16:00:00,127.66,4668.41,1416.76,4035.27,12218.01,2337.12,11672.08,7370.03,16361.02,16253.28,0.4107,0.4621,67210.12,4.95,7.57,31.84600067138672,0,48619.719999999994
2026-02-10 17:00:00,135.24,4831.66,1485.75,4493.26,14650.06,159.52,11724.11,7375.47,16553.53,19143.32,0.4181,0.4643,69342.71,4.22,9.55,31.84600067138672,0,50039.87000000001
2026-02-10 18:00:00,131.71,4827.18,1377.43,4466.43,17115.92,53.09,11702.86,7417.83,16589.96,21582.35,0.4381,0.4646,70618.67,3.72,11.1,31.84600067138672,0,48983.23
2026-02-10 19:00:00,120.33,4707.33,1415.38,4252.2,17333.9,45.46,11706.96,7337.44,16552.49,21586.1,0.4381,0.465,69105.35,3.68,11.32,31.84600067138672,0,47473.79000000001
2026-02-10 20:00:00,111.25,4467.66,1283.62,3927.23,17322.47,22.12,11714.11,7208.36,16120.95,21249.7,0.4354,0.46,65693.92,3.48,10.78,31.84600067138672,0,44422.1
2026-02-10 21:00:00,107.16,4327.25,1192.01,3494.78,17034.95,15.68,11708.75,7029.49,15752.16,20529.73,0.4304,0.4567,62303.97,3.6,10.15,31.84600067138672,0,41758.560000000005
2026-02-10 22:00:00,106.69,4196.2,1182.1,3409.57,16459.06,12.57,11662.77,6694.76,15317.88,19868.63,0.4286,0.4549,58913.65,3.52,9.83,31.84600067138672,0,39032.450000000004
2026-02-10 23:00:00,100.53,4055.2,1136.75,3369.44,15786.94,10.42,11128.33,5866.36,14593.31,19156.38,0.4354,0.462,55094.93,3.25,9.15,31.84600067138672,0,35928.130000000005
2026-02-11 00:00:00,96.78,3975.85,1138.84,3332.44,14987.99,10.81,10600.14,5590.05,14313.79,18320.43,0.4346,0.4692,52069.29,2.9,9.28,31.84600067138672,0,33738.05
2026-02-11 01:00:00,96.63,3938.5,1127.55,3142.08,14350.61,10.47,10684.72,5468.31,14227.57,17492.690000000002,0.4262,0.4683,50055.4,3.1,8.65,32.16699981689453,0,32552.239999999998
2026-02-11 02:00:00,95.61,3940.7,1138.54,3251.03,13823.71,10.53,10413.82,5542.39,14174.47,17074.739999999998,0.4238,0.4704,49317.08,3.32,9.28,32.16699981689453,0,32231.810000000005
2026-02-11 03:00:00,94.68,3931.97,1140.79,3599.48,13987.7,10.12,10296.79,5367.4,14066.38,17587.18,0.4326,0.4731,49894.62,3.45,9.35,32.16699981689453,0,32297.320000000003
2026-02-11 04:00:00,94.85,3974.66,1150.67,3885.73,13888.67,9.72,10359.3,5405.9,14146.43,17774.4,0.4337,0.4729,50301.09,3.48,9.88,32.16699981689453,0,32516.969999999994
2026-02-11 05:00:00,99.14,4038.31,1187.38,4262.08,13864.5,9.45,10427.95,5526.58,14462.29,18126.58,0.4344,0.4755,54072.54,3.22,8.18,32.16699981689453,0,35936.51
2026-02-11 06:00:00,110.48,4299.39,1234.59,4499.69,14011.72,12.16,11112.39,6293.2,15466.12,18511.41,0.4226,0.4705,61930.9,3.08,8.38,32.16699981689453,0,43407.33
2026-02-11 07:00:00,129.0,4659.49,1261.17,4500.98,14216.16,71.45,11531.77,6907.48,15637.58,18717.14,0.4203,0.4589,67942.29,4.03,12.15,32.16699981689453,0,49153.7
2026-02-11 08:00:00,137.07,4784.82,1321.44,4453.82,14073.32,1575.5,11443.16,6987.13,15781.05,18527.14,0.4338,0.4613,70227.48,4.25,13.32,32.16699981689453,0,50124.84
2026-02-11 09:00:00,131.44,4720.93,1314.53,4459.66,13808.44,4858.54,11428.81,6980.5,15714.33,18268.1,0.4608,0.4605,70882.66,4.88,13.15,32.16699981689453,0,47756.020000000004
2026-02-11 10:00:00,127.5,4578.53,1312.14,4639.4,13371.59,8281.21,11366.5,6938.34,15468.22,18010.989999999998,0.4879,0.458,71233.98,5.72,12.85,32.16699981689453,0,44941.78
2026-02-11 11:00:00,125.94,4428.56,1400.22,4585.43,12712.53,10222.97,11303.6,6834.97,15196.09,17297.96,0.5001,0.4559,71444.62,6.58,12.12,32.16699981689453,0,43923.689999999995
2026-02-11 12:00:00,115.86,4238.8,1369.46,4336.52,12858.95,10010.96,11333.63,6860.89,15347.75,17195.47,0.4945,0.4576,70577.38,7.32,13.98,32.16699981689453,0,43370.950000000004
2026-02-11 13:00:00,116.7,4155.17,1353.31,3865.64,13133.21,8220.83,11079.97,6938.82,14934.09,16998.85,0.4825,0.4532,68947.65,7.35,13.05,32.16699981689453,0,43727.969999999994
2026-02-11 14:00:00,116.7,4159.22,1361.4,3930.74,13494.1,5897.25,11251.68,6917.24,15142.86,17424.84,0.464,0.4546,68124.27,7.95,14.72,32.16699981689453,0,44802.18000000001
2026-02-11 15:00:00,118.19,4295.54,1353.92,4218.27,13971.27,3602.24,11400.89,6931.84,15493.98,18189.54,0.4479,0.458,67945.29,8.0,14.12,32.16699981689453,0,46153.509999999995
2026-02-11 16:00:00,122.32,4632.23,1477.36,4503.63,14610.04,1418.84,11249.22,7029.71,15742.1,19113.67,0.4392,0.4627,68050.54,6.78,14.92,32.16699981689453,0,47518.03
2026-02-11 17:00:00,127.9,4847.82,1718.37,4935.02,15832.86,140.61,10968.95,7210.91,15910.99,20767.88,0.4463,0.4667,70150.95,6.22,15.05,32.16699981689453,0,49242.45999999999
2026-02-11 18:00:00,125.47,4835.52,1622.05,5526.08,16788.15,22.29,10958.71,7268.51,15952.46,22314.230000000003,0.4572,0.4667,71523.29,5.75,14.52,32.16699981689453,0,49186.76999999999
