datetime,biomass_mwh,hydro_mwh,wind_offshore_mwh,wind_onshore_mwh,solar_mwh,lignite_mwh,hard_coal_mwh,gas_gen_mwh,wind_total_mwh,renewable_ratio,gas_share_thermal
2025-02-09 07:00:00,4602.0,1400.75,2074.25,8579.5,136.25,9751.25,6760.0,8743.5,10653.75,0.3994,0.3462
2025-02-09 08:00:00,4715.75,1413.0,3288.0,8142.25,3531.25,8880.0,6996.0,9403.25,11430.25,0.4548,0.372
2025-02-09 09:00:00,4584.0,1477.75,3432.25,6485.75,10929.25,7919.0,6762.5,9944.75,9918.0,0.5221,0.4038
2025-02-09 10:00:00,4405.25,1549.5,3696.5,4951.25,17767.25,7426.75,6406.5,9861.25,8647.75,0.5774,0.4162
2025-02-09 11:00:00,4321.75,1543.25,3806.75,4577.0,21568.25,7332.25,6017.25,9688.75,8383.75,0.6086,0.4206
2025-02-09 12:00:00,4263.0,1494.75,3761.5,4898.0,22255.75,7327.75,6085.0,9346.25,8659.5,0.6171,0.4107
2025-02-09 13:00:00,4221.25,1437.25,4287.25,5321.5,20048.25,7218.25,5919.0,9238.0,9608.75,0.6122,0.4129
2025-02-09 14:00:00,4248.75,1439.0,4731.75,6060.25,14807.25,7960.25,5856.75,9345.5,10792.0,0.5746,0.4035
2025-02-09 15:00:00,4356.5,1416.0,5250.0,7339.75,8240.75,9846.75,6083.75,9629.25,12589.75,0.51,0.3767
2025-02-09 16:00:00,4680.5,1467.25,6628.5,8788.75,2675.0,10649.75,6846.5,10108.5,15417.25,0.4675,0.3662
2025-02-09 17:00:00,4909.5,1487.5,6850.0,10880.0,137.75,10749.75,7169.0,10840.0,17730.0,0.4576,0.3769
2025-02-09 18:00:00,4976.25,1650.75,7788.5,12752.0,12.25,10861.5,7286.0,11764.5,20540.5,0.4761,0.3933
2025-02-09 19:00:00,4927.75,1585.75,7778.25,13693.0,11.5,10842.75,7255.0,11641.25,21471.25,0.4849,0.3914
2025-02-09 20:00:00,4800.75,1478.25,7161.75,13035.75,11.5,10866.0,7183.0,11924.5,20197.5,0.4691,0.3978
2025-02-09 21:00:00,4652.75,1478.75,6696.25,12472.5,9.0,10867.25,7231.75,11384.0,19168.75,0.4619,0.3861
2025-02-09 22:00:00,4538.5,1507.25,6874.25,11687.75,10.5,10876.5,7156.5,10833.25,18562.0,0.4603,0.3753
2025-02-09 23:00:00,4366.0,1406.0,7058.5,11706.5,9.5,10590.0,6913.5,9697.0,18765.0,0.4744,0.3565
2025-02-10 00:00:00,4212.75,1367.0,7187.0,11822.0,7.0,10429.5,6833.25,8919.25,19009.0,0.4844,0.3407
2025-02-10 01:00:00,4137.25,1407.25,7232.25,11882.5,7.25,10300.0,6628.75,8549.0,19114.75,0.4919,0.3355
2025-02-10 02:00:00,4126.25,1395.5,7165.75,12470.25,8.0,10216.25,6542.0,8569.0,19636.0,0.4984,0.3383
2025-02-10 03:00:00,4143.75,1401.75,7164.0,13010.75,8.0,10189.75,6567.25,8547.0,20174.75,0.5042,0.3378
2025-02-10 04:00:00,4196.25,1423.5,7198.5,13215.0,8.0,10045.0,6677.25,8983.75,20413.5,0.5032,0.3495
2025-02-10 05:00:00,4284.0,1412.25,6997.75,13968.75,7.75,10053.0,6755.0,9515.5,20966.5,0.5033,0.3615
2025-02-10 06:00:00,4533.5,1488.75,6934.25,15517.75,15.75,10182.5,6793.0,10889.0,22452.0,0.5055,0.3908
2025-02-10 07:00:00,4843.75,1702.75,6705.0,15829.5,108.0,10168.25,6905.75,12053.5,22534.5,0.5005,0.4138
2025-02-10 08:00:00,4943.0,1778.0,7012.5,15992.5,1863.0,9896.25,7028.25,12865.75,23005.0,0.5147,0.4319
2025-02-10 09:00:00,4857.5,1562.0,6396.75,16296.0,5443.25,10012.25,7132.25,12610.25,22692.75,0.5373,0.4238
2025-02-10 10:00:00,4605.25,1437.0,6277.0,16364.75,9679.75,9779.0,7033.5,12236.25,22641.75,0.5691,0.4212
2025-02-10 11:00:00,4379.5,1517.0,5784.75,16354.0,13374.5,9497.25,7353.75,11577.25,22138.75,0.5929,0.4072
2025-02-10 12:00:00,4254.5,1436.25,5262.75,16628.25,15483.75,9020.75,8050.5,11271.25,21891.0,0.6031,0.3977
2025-02-10 13:00:00,4225.75,1437.0,4829.75,17430.75,15515.75,8733.25,8054.5,10924.25,22260.5,0.6105,0.3942
2025-02-10 14:00:00,4292.75,1441.75,4769.5,18957.0,12938.25,9192.75,7637.0,11016.0,23726.5,0.6036,0.3956
2025-02-10 15:00:00,4425.5,1480.5,5154.5,20028.75,7987.5,8976.25,7381.0,11751.25,25183.25,0.5816,0.4181
2025-02-10 16:00:00,4744.75,1527.25,5508.0,22288.5,2504.5,9317.0,7551.5,12223.5,27796.5,0.557,0.4202
2025-02-10 17:00:00,4919.25,1558.0,5126.0,26018.0,104.5,9829.5,7610.75,11682.75,31144.0,0.5643,0.4012
2025-02-10 18:00:00,4929.75,1506.25,5457.75,28887.25,14.5,9754.75,8131.25,11755.0,34345.0,0.5792,0.3966
2025-02-10 19:00:00,4814.0,1565.5,4665.0,30783.0,13.25,9386.25,8401.0,12155.0,35448.0,0.5829,0.4059
2025-02-10 20:00:00,4548.25,1489.0,4118.75,31523.75,9.25,9022.75,8105.5,11622.75,35642.5,0.5918,0.4043
2025-02-10 21:00:00,4380.75,1411.5,4363.0,31837.0,9.5,8794.25,7975.25,11411.75,36200.0,0.5985,0.4049
2025-02-10 22:00:00,4239.75,1423.0,4517.75,30347.5,8.25,8817.75,7733.75,10908.0,34865.25,0.5962,0.3972
2025-02-10 23:00:00,4163.75,1388.0,4191.0,30591.25,8.0,8268.0,6884.25,10307.5,34782.25,0.6131,0.4049
2025-02-11 00:00:00,4113.25,1393.75,4261.5,30203.0,7.5,7456.25,6526.0,9414.0,34464.5,0.6308,0.4024
2025-02-11 01:00:00,4082.75,1372.25,3882.0,29568.25,31.75,7835.75,6597.75,9235.0,33450.25,0.6219,0.3902
2025-02-11 02:00:00,4061.0,1371.0,3844.75,29105.75,57.75,8283.0,6287.5,9262.5,32950.5,0.6173,0.3886
2025-02-11 03:00:00,4061.0,1425.75,3538.0,28418.75,68.5,8262.25,6391.25,9784.0,31956.75,0.6055,0.4004
2025-02-11 04:00:00,4084.5,1459.75,3715.5,27741.25,57.75,8001.25,6799.0,10227.0,31456.75,0.5969,0.4086
2025-02-11 05:00:00,4157.0,1522.25,4010.5,26642.25,31.75,8064.75,7101.5,11304.0,30652.75,0.5787,0.427
2025-02-11 06:00:00,4386.75,1555.5,3090.75,26974.75,16.25,8606.25,7530.75,13454.25,30065.5,0.549,0.4547
2025-02-11 07:00:00,4667.5,1795.25,3795.5,26149.25,158.75,8942.0,7749.25,14221.25,29944.75,0.5419,0.46
2025-02-11 08:00:00,4791.75,2043.25,3309.0,23370.5,2330.75,9175.0,7962.25,14678.75,26679.5,0.5298,0.4614
2025-02-11 09:00:00,4673.75,1972.75,1826.5,21060.75,5969.75,9183.5,7974.75,14665.75,22887.25,0.5273,0.4608
2025-02-11 10:00:00,4430.25,1914.75,1826.75,19271.0,9532.0,9296.5,7974.75,13433.25,21097.75,0.5463,0.4375
2025-02-11 11:00:00,4302.25,1945.0,2230.0,17565.75,12197.5,9302.0,7893.5,13442.0,19795.75,0.5552,0.4387
2025-02-11 12:00:00,4210.0,1738.5,2647.0,16952.75,12970.0,9263.5,7637.5,13192.75,19599.75,0.5614,0.4384
2025-02-11 13:00:00,4191.75,1870.25,3195.75,16381.25,11953.5,9237.5,8048.0,12867.75,19577.0,0.5549,0.4267
2025-02-11 14:00:00,4241.5,1927.75,4511.0,15900.5,8985.75,8820.25,8581.75,13068.5,20411.5,0.5386,0.4289
2025-02-11 15:00:00,4407.75,1940.0,5775.5,16801.5,5032.0,8793.0,8384.0,13854.75,22577.0,0.5225,0.4465
2025-02-11 16:00:00,4632.75,1856.75,6205.5,18248.25,1563.0,9080.5,8160.5,14017.75,24453.75,0.5098,0.4484
2025-02-11 17:00:00,4837.5,1646.5,6198.0,20775.75,82.5,8821.5,8626.25,14414.75,26973.75,0.5128,0.4524
2025-02-11 18:00:00,4941.25,2108.5,5771.5,21710.5,20.0,8618.0,8706.75,14734.75,27482.0,0.5187,0.4596
2025-02-11 19:00:00,4914.75,1917.75,5919.25,21213.75,17.75,8682.25,8907.5,14933.0,27133.0,0.511,0.4592
2025-02-11 20:00:00,4703.0,1752.0,5917.5,20135.25,16.0,8711.75,8870.0,14693.75,26052.75,0.5019,0.4553
2025-02-11 21:00:00,4513.5,1662.25,6003.25,18495.75,8.25,8705.25,8697.75,14159.5,24499.0,0.4929,0.4486
2025-02-11 22:00:00,4342.0,1618.75,6121.5,16428.25,8.75,8729.75,8184.75,13072.5,22549.75,0.4875,0.4359
2025-02-11 23:00:00,4221.25,1552.5,6034.0,16130.0,6.75,8749.25,7806.0,12289.25,22164.0,0.4921,0.4261
2025-02-12 00:00:00,4084.5,1444.0,6778.0,15853.5,7.0,8932.75,8167.75,10180.5,22631.5,0.508,0.3732
2025-02-12 01:00:00,4058.25,1444.5,7022.25,15676.0,10.5,9338.5,8128.5,9091.25,22698.25,0.5151,0.3423
2025-02-12 02:00:00,4046.0,1444.5,7078.75,15487.0,11.0,9272.75,7685.0,9040.75,22565.75,0.5191,0.3477
2025-02-12 03:00:00,4051.75,1447.5,7166.75,15414.75,11.75,9357.25,7425.0,9127.75,22581.5,0.5202,0.3523
2025-02-12 04:00:00,4078.5,1462.75,6933.75,15164.0,12.5,8895.5,7406.25,9563.0,22097.75,0.5167,0.3697
2025-02-12 05:00:00,4152.25,1417.75,6519.0,14967.5,13.25,9305.0,7818.5,10923.0,21486.5,0.4911,0.3895
2025-02-12 06:00:00,4379.0,1470.75,6253.0,15589.0,16.25,9788.75,7995.0,13463.75,21842.0,0.47,0.4309
2025-02-12 07:00:00,4721.75,1712.5,6410.75,15119.5,110.0,9768.0,8444.25,16073.75,21530.25,0.4502,0.4688
2025-02-12 08:00:00,4829.0,2090.5,6332.0,14299.25,1779.75,9850.25,8698.5,16643.25,20631.25,0.4546,0.4729
2025-02-12 09:00:00,4739.75,1751.75,6311.0,13038.0,4830.5,9966.5,8759.75,16765.75,19349.0,0.4636,0.4724
2025-02-12 10:00:00,4470.5,1580.25,6464.0,11605.75,8472.25,9706.0,8738.75,16246.75,18069.75,0.4844,0.4683
2025-02-12 11:00:00,4307.5,1578.75,6446.0,10644.25,11497.5,9649.0,8758.75,15738.25,17090.25,0.5024,0.4609
2025-02-12 12:00:00,4241.75,1631.25,6444.0,9856.25,12171.5,9600.25,8658.0,15697.75,16300.25,0.5028,0.4623
2025-02-12 13:00:00,4263.5,1637.75,6504.5,9114.0,10281.25,10184.5,8671.75,15849.5,15618.5,0.4782,0.4567
2025-02-12 14:00:00,4316.0,1625.25,6240.0,8890.25,7305.25,10483.25,8602.5,16221.75,15130.25,0.4456,0.4594
2025-02-12 15:00:00,4454.5,1909.5,6192.25,9062.25,4174.5,10807.25,8670.75,16401.75,15254.5,0.4182,0.4571
2025-02-12 16:00:00,4725.5,2075.0,5790.75,8917.25,1379.0,10893.5,8615.75,16676.5,14708.0,0.3874,0.4609
2025-02-12 17:00:00,4936.75,2320.0,5540.5,8877.0,94.5,11011.0,8639.75,16852.5,14417.5,0.3736,0.4617
2025-02-12 18:00:00,4994.75,2380.0,5243.5,8491.75,33.25,11166.75,8659.75,17078.0,13735.25,0.3642,0.4628
2025-02-12 19:00:00,4979.25,2477.0,4957.25,7889.0,38.25,11130.0,8487.0,16546.75,12846.25,0.36,0.4576
2025-02-12 20:00:00,4777.0,2125.25,4769.75,7144.25,26.75,10978.5,8417.5,16194.25,11914.0,0.3462,0.455
2025-02-12 21:00:00,4567.75,1882.0,4119.75,6334.0,18.0,10954.75,7773.0,15925.5,10453.75,0.3281,0.4596
2025-02-12 22:00:00,4419.25,1737.5,3357.0,5481.5,11.5,10965.0,7753.25,15494.0,8838.5,0.3049,0.4529
2025-02-12 23:00:00,4266.25,1517.5,2951.5,4831.25,11.0,10980.5,7903.5,13521.5,7782.75,0.2953,0.4173
2025-02-13 00:00:00,4149.25,1485.5,2750.25,4203.25,9.5,10939.5,7973.5,12916.0,6953.5,0.2836,0.4058
2025-02-13 01:00:00,4104.25,1467.25,2739.0,3575.75,8.25,10945.25,7918.0,12917.75,6314.75,0.2723,0.4065
2025-02-13 02:00:00,4116.25,1466.25,2875.5,3087.25,7.25,10939.5,7880.5,13029.5,5962.75,0.2662,0.4091
2025-02-13 03:00:00,4117.25,1468.5,2855.0,2900.75,6.0,10940.5,8126.75,12964.0,5755.75,0.2616,0.4047
2025-02-13 04:00:00,4152.5,1475.75,2974.0,3155.0,6.25,10977.5,8174.0,13050.5,6129.0,0.2676,0.4053
2025-02-13 05:00:00,4196.25,1503.0,3238.75,3449.25,6.0,11204.0,8227.75,13970.0,6688.0,0.2706,0.4182
2025-02-13 06:00:00,4440.25,1919.25,3422.5,3488.75,10.75,11367.0,8309.25,15823.5,6911.25,0.2723,0.4457
2025-02-13 07:00:00,4775.75,2494.75,3197.5,3503.5,57.0,11469.75,8474.75,16793.0,6701.0,0.2763,0.4571
2025-02-13 08:00:00,4907.0,2399.75,3288.5,3656.75,680.25,11488.75,8676.5,17194.0,6945.25,0.2856,0.4602
2025-02-13 09:00:00,4851.25,2593.0,3775.25,3522.0,1927.25,11549.0,8656.75,17054.0,7297.25,0.3091,0.4577
2025-02-13 10:00:00,4703.5,2464.75,4075.25,3326.25,3315.0,11537.0,8662.75,17111.0,7401.5,0.324,0.4586
2025-02-13 11:00:00,4525.0,2274.25,4111.75,3399.25,4679.5,11311.0,8659.5,17114.25,7511.0,0.3387,0.4615
2025-02-13 12:00:00,4361.25,2420.5,3890.5,3593.0,5085.75,11174.25,8416.25,17117.5,7483.5,0.3452,0.4663
2025-02-13 13:00:00,4340.5,2257.75,3719.75,3864.75,4860.5,10950.5,8371.75,17315.5,7584.5,0.342,0.4726
2025-02-13 14:00:00,4358.25,2303.0,3471.5,4499.0,3999.0,10407.5,8348.5,17316.25,7970.5,0.3406,0.48
2025-02-13 15:00:00,4484.5,2296.0,3383.5,5622.5,2582.75,10385.25,8356.0,17377.5,9006.0,0.3371,0.4811
2025-02-13 16:00:00,4776.75,2258.0,3510.75,7005.75,1050.75,10433.0,8084.5,17525.5,10516.5,0.3404,0.4862
2025-02-13 17:00:00,4958.0,2338.5,3588.5,8251.5,118.0,10466.75,6981.5,17702.0,11840.0,0.3539,0.5036
2025-02-13 18:00:00,5001.5,2422.25,3191.0,9507.0,8.75,10441.75,6966.5,17903.25,12698.0,0.3631,0.507
2025-02-13 19:00:00,4924.75,2404.25,3066.5,10275.0,7.75,10437.0,6939.0,17715.75,13341.5,0.3708,0.5048
2025-02-13 20:00:00,4721.5,2357.25,2777.5,9970.25,7.5,10312.0,6933.0,17054.75,12747.75,0.3664,0.4972
2025-02-13 21:00:00,4520.75,2166.75,2638.25,9732.75,5.25,10266.25,6921.0,16694.5,12371.0,0.3601,0.4927
2025-02-13 22:00:00,4370.25,1824.5,2123.5,9321.0,5.25,10253.5,6915.25,16301.75,11444.5,0.3452,0.487
2025-02-13 23:00:00,4230.0,1648.75,1572.75,9048.25,5.0,10274.25,6898.75,15740.25,10621.0,0.334,0.4782
2025-02-14 00:00:00,4137.25,1629.75,1772.25,8611.25,5.25,10422.5,7178.25,15498.25,10383.5,0.328,0.4682
2025-02-14 01:00:00,4077.75,1637.25,2099.0,7858.0,5.0,10312.25,7232.75,15291.0,9957.0,0.3232,0.4657
2025-02-14 02:00:00,4086.25,1641.0,2016.0,7319.25,5.0,10209.5,7342.5,15058.75,9335.25,0.316,0.4618
2025-02-14 03:00:00,4088.75,1650.5,1847.5,6864.0,5.0,10199.75,7631.0,14704.25,8711.5,0.3076,0.452
2025-02-14 04:00:00,4123.0,1660.5,1710.0,6430.0,5.0,10273.25,7702.0,15055.75,8140.0,0.2966,0.4558
2025-02-14 05:00:00,4191.75,1677.25,1585.5,6210.75,5.25,10427.5,7758.0,15582.5,7796.25,0.2882,0.4615
2025-02-14 06:00:00,4429.0,1799.75,1468.0,6015.5,5.25,10505.0,7849.75,16687.0,7483.5,0.2813,0.4762
2025-02-14 07:00:00,4844.25,2312.25,1263.25,5443.25,39.25,10650.0,8126.5,17548.75,6706.5,0.2768,0.4831
2025-02-14 08:00:00,4949.0,2645.75,1240.0,4705.25,580.75,10636.25,8117.0,18127.75,5945.25,0.2769,0.4915
2025-02-14 09:00:00,4888.0,2468.0,1197.0,3805.25,2047.5,10611.5,8114.75,18339.5,5002.25,0.2799,0.4948
2025-02-14 10:00:00,4681.5,2373.5,933.75,2847.0,3864.0,10611.75,8076.5,17690.5,3780.75,0.2878,0.4863
2025-02-14 11:00:00,4472.25,2273.75,812.75,2115.5,5064.5,10479.25,8075.5,17275.0,2928.25,0.2915,0.4821
2025-02-14 12:00:00,4355.75,2276.5,592.5,1726.0,5120.25,10419.75,8107.75,17355.5,2318.5,0.2817,0.4837
2025-02-14 13:00:00,4397.0,2112.25,392.25,1506.0,4486.25,10426.5,8343.0,17166.0,1898.25,0.2641,0.4777
2025-02-14 14:00:00,4435.5,2041.25,242.0,1253.25,3448.0,10661.5,8389.25,17385.0,1495.25,0.2386,0.4771
2025-02-14 15:00:00,4583.25,2216.75,106.5,1142.75,2032.25,10716.25,8400.5,17857.5,1249.25,0.2142,0.483
2025-02-14 16:00:00,4891.0,2415.75,45.25,1139.0,729.25,10712.25,8430.0,18462.25,1184.25,0.1969,0.491
2025-02-14 17:00:00,5106.25,2525.75,55.75,1114.75,122.5,10730.75,8219.75,18690.75,1170.5,0.1917,0.4965
2025-02-14 18:00:00,5133.5,2416.5,64.25,1047.0,29.25,10710.5,7826.5,18708.25,1111.25,0.1892,0.5023
2025-02-14 19:00:00,5069.25,2263.75,81.0,939.5,19.0,10702.5,7389.75,18338.75,1020.5,0.1869,0.5034
2025-02-14 20:00:00,4886.25,2223.75,161.75,917.25,22.0,10701.0,7237.0,17815.5,1079.0,0.1868,0.4983
2025-02-14 21:00:00,4637.0,1889.25,245.75,848.25,10.75,10548.5,7140.25,17017.75,1094.0,0.1802,0.4903
2025-02-14 22:00:00,4483.75,1736.5,286.0,677.25,6.0,10646.5,7127.5,16442.25,963.25,0.1736,0.4805
2025-02-14 23:00:00,4359.75,1646.0,311.75,720.25,6.0,10777.0,7082.75,15197.0,1032.0,0.1757,0.4597
2025-02-15 00:00:00,4305.5,1619.75,344.5,691.75,5.5,10698.0,7374.25,12562.25,1036.25,0.1853,0.4101
2025-02-15 01:00:00,4261.0,1609.75,528.5,748.0,5.0,10424.0,7804.0,11090.5,1276.5,0.1961,0.3783
2025-02-15 02:00:00,4199.0,1600.75,729.25,829.75,5.5,10354.75,8041.5,10802.0,1559.0,0.2014,0.37
2025-02-15 03:00:00,4198.75,1601.75,734.5,1010.75,5.25,10348.75,8086.75,10673.0,1745.25,0.206,0.3667
2025-02-15 04:00:00,4241.25,1603.0,674.75,1044.0,6.0,10382.0,8121.75,10712.75,1718.75,0.2058,0.3667
2025-02-15 05:00:00,4279.5,1616.5,804.5,1021.75,5.0,10503.25,8193.25,10824.5,1826.25,0.2075,0.3667
2025-02-15 06:00:00,4467.75,1608.0,1050.5,1021.75,5.75,10547.5,8194.5,11348.0,2072.25,0.2132,0.3771
2025-02-15 07:00:00,4751.25,1645.0,1152.25,1099.25,74.5,10560.0,8204.5,11509.25,2251.5,0.2237,0.3802
2025-02-15 08:00:00,4846.75,1964.5,846.25,1163.25,1252.25,10520.0,8193.0,11883.0,2009.5,0.2477,0.3884
2025-02-15 09:00:00,4792.5,2176.25,702.25,1190.5,3856.25,10503.0,8181.75,12066.5,1892.75,0.2926,0.3924
2025-02-15 10:00:00,4626.0,1887.25,770.75,1165.5,7066.75,10524.0,8148.5,11948.5,1936.25,0.3363,0.3902
2025-02-15 11:00:00,4453.0,1848.25,908.5,1091.0,9895.75,10535.25,8075.75,12278.0,1999.5,0.3707,0.3975
2025-02-15 12:00:00,4309.0,1657.75,698.25,1022.5,11189.25,10540.75,8026.75,12163.5,1720.75,0.3805,0.3958
2025-02-15 13:00:00,4295.25,1770.0,506.5,960.75,10560.25,10555.0,8043.75,12044.5,1467.25,0.3712,0.3931
2025-02-15 14:00:00,4320.25,1690.5,422.25,811.25,8502.5,10558.5,8080.0,12650.0,1233.5,0.3348,0.4043
2025-02-15 15:00:00,4478.25,1935.5,398.5,750.75,5508.0,10536.75,8120.75,13758.5,1149.25,0.2874,0.4244
2025-02-15 16:00:00,4767.75,2141.25,462.75,710.75,2053.25,10481.25,8176.25,14933.75,1173.5,0.2318,0.4446
2025-02-15 17:00:00,4947.0,2244.0,424.25,835.75,167.75,10460.75,8175.25,14999.25,1260.0,0.204,0.4459
2025-02-15 18:00:00,5012.25,2608.5,283.25,1116.75,29.0,10515.25,8174.75,15125.75,1400.0,0.2111,0.4473
2025-02-15 19:00:00,5009.75,2195.25,338.25,1341.5,10.75,10527.25,8143.0,15009.25,1679.75,0.2089,0.4456
2025-02-15 20:00:00,4852.0,1985.0,629.0,1850.0,8.0,10526.25,8117.25,15028.75,2479.0,0.2169,0.4463
2025-02-15 21:00:00,4656.25,1678.25,1174.5,2516.25,6.25,10566.25,8112.0,14314.0,3690.75,0.2332,0.4339
2025-02-15 22:00:00,4501.25,1546.5,1738.5,3112.0,6.0,10582.5,8113.0,13114.25,4850.5,0.2553,0.4123
2025-02-15 23:00:00,4385.5,1556.25,2262.25,3904.0,6.0,10583.5,8094.25,10916.75,6166.25,0.2904,0.3689
2025-02-16 00:00:00,4336.5,1641.5,2710.25,4864.75,6.5,10425.5,8031.0,9247.25,7575.0,0.3286,0.3338
2025-02-16 01:00:00,4258.75,1521.25,2791.75,5775.0,6.5,10406.25,8037.25,8678.75,8566.75,0.3461,0.32
2025-02-16 02:00:00,4226.25,1501.0,2716.0,6673.75,7.25,10399.75,8021.75,8639.5,9389.75,0.3585,0.3193
2025-02-16 03:00:00,4184.5,1494.75,3240.5,7348.5,7.0,10422.5,8038.0,8482.75,10589.0,0.3766,0.3148
2025-02-16 04:00:00,4202.25,1497.75,3887.25,7935.25,6.25,10438.75,8081.0,8417.25,11822.5,0.3942,0.3125
2025-02-16 05:00:00,4244.75,1501.0,5069.75,8529.0,6.0,10414.5,8048.75,8368.5,13598.75,0.419,0.3119
2025-02-16 06:00:00,4335.25,1509.5,5178.0,8990.75,6.75,10397.75,7668.25,8364.0,14168.75,0.431,0.3165
2025-02-16 07:00:00,4490.25,1549.5,4862.75,9283.75,153.25,10436.5,7683.5,8438.0,14146.5,0.4337,0.3177
2025-02-16 08:00:00,4607.25,1535.75,3837.75,8758.75,2171.5,10457.0,7805.0,8849.25,12596.5,0.4354,0.3264
2025-02-16 09:00:00,4504.25,1518.5,3231.75,8126.25,6253.0,10184.25,7832.75,8832.5,11358.0,0.4682,0.329
2025-02-16 10:00:00,4323.5,1514.5,2739.75,7935.0,11525.5,9837.25,7760.5,8367.5,10674.75,0.5192,0.3223
2025-02-16 11:00:00,4269.75,1528.75,2243.0,7610.0,16163.0,7850.75,7373.5,7854.5,9853.0,0.5796,0.3403
2025-02-16 12:00:00,4256.75,1567.5,1801.5,6744.75,17938.5,7906.25,6741.5,7816.25,8546.25,0.5899,0.3479
2025-02-16 13:00:00,4254.5,1551.25,1219.75,6599.25,16713.5,7189.25,6067.25,7680.25,7819.0,0.5917,0.3668
2025-02-16 14:00:00,4272.75,1535.75,1032.5,6664.75,13623.75,7201.75,6216.25,7732.25,7697.25,0.5619,0.3656
2025-02-16 15:00:00,4355.5,1537.25,957.75,7054.25,8703.25,8726.25,7194.75,8412.0,8012.0,0.4816,0.3457
2025-02-16 16:00:00,4588.5,1594.0,1047.25,7103.25,3543.75,10554.0,7777.25,10297.25,8150.5,0.3844,0.3597
2025-02-16 17:00:00,4868.75,1741.25,1068.5,7546.5,319.5,10915.25,8140.5,12282.5,8615.0,0.3316,0.3919
2025-02-16 18:00:00,4964.75,2121.25,1213.25,8207.5,12.25,11011.25,8180.75,12649.75,9420.75,0.3416,0.3973
2025-02-16 19:00:00,4934.75,1847.75,1397.5,8467.5,9.5,11012.5,8191.0,12629.0,9865.0,0.3435,0.3967
2025-02-16 20:00:00,4807.5,1588.0,1722.75,8656.5,6.75,10986.25,8196.25,12674.25,10379.25,0.345,0.3979
2025-02-16 21:00:00,4585.0,1472.5,1527.75,8642.25,6.0,10827.5,8175.0,12213.0,10170.0,0.3421,0.3912
2025-02-16 22:00:00,4449.25,1453.25,1228.25,8189.5,6.0,10666.75,8169.25,12366.5,9417.75,0.3294,0.3963
2025-02-16 23:00:00,4304.5,1437.25,1074.75,7695.5,5.0,10620.5,8160.75,11631.5,8770.25,0.3231,0.3825
2025-02-17 00:00:00,4168.5,1446.25,882.5,7119.25,6.75,10626.0,8033.25,10813.0,8001.75,0.3161,0.3669
2025-02-17 01:00:00,4137.0,1435.5,614.0,6808.5,7.0,10621.0,7980.0,10629.0,7422.5,0.3079,0.3636
2025-02-17 02:00:00,4121.0,1435.25,459.0,6182.5,7.0,10610.75,7967.25,10961.75,6641.5,0.2924,0.3711
2025-02-17 03:00:00,4095.25,1425.75,320.25,5861.0,7.0,10600.0,7949.75,11476.0,6181.25,0.2806,0.3822
2025-02-17 04:00:00,4161.5,1430.0,366.5,5645.25,7.75,10604.0,8017.0,12360.25,6011.75,0.2726,0.399
2025-02-17 05:00:00,4284.75,1436.75,503.0,5589.75,7.0,10820.0,8063.5,14722.0,6092.75,0.2602,0.4381
2025-02-17 06:00:00,4578.25,1608.75,642.0,5705.5,13.75,11026.0,7885.25,16838.25,6347.5,0.2598,0.471
2025-02-17 07:00:00,4820.25,2173.75,691.5,5466.5,453.0,10996.0,7840.0,17616.25,6158.0,0.2718,0.4833
2025-02-17 08:00:00,4883.5,2013.75,763.0,4693.75,5284.5,11280.75,7868.25,17841.25,5456.75,0.3229,0.4823
2025-02-17 09:00:00,4753.75,1661.5,797.5,2846.0,14518.25,11624.25,7873.25,16194.75,3643.5,0.4078,0.4537
2025-02-17 10:00:00,4435.5,1523.0,830.5,1617.0,23978.5,11753.75,7791.5,14690.5,2447.5,0.4861,0.4291
2025-02-17 11:00:00,4216.5,1532.0,709.75,1358.75,29928.5,11893.75,7164.75,12054.25,2068.5,0.5482,0.3874
2025-02-17 12:00:00,4156.5,1538.0,641.0,1175.5,31480.75,11344.25,6632.25,11348.0,1816.5,0.5708,0.387
2025-02-17 13:00:00,4159.5,1551.75,718.0,1095.0,29796.0,11466.75,6419.75,11255.5,1813.0,0.5615,0.3862
2025-02-17 14:00:00,4185.5,1574.0,818.25,1223.0,25258.0,11741.75,6556.25,11373.0,2041.25,0.527,0.3833
2025-02-17 15:00:00,4327.75,1532.25,835.75,1561.25,17447.0,12178.75,7395.25,12828.25,2397.0,0.4424,0.3959
2025-02-17 16:00:00,4721.75,1900.5,948.5,1935.5,7238.5,12524.0,7626.5,17065.5,2884.0,0.3103,0.4586
2025-02-17 17:00:00,4986.5,2085.0,1000.75,2858.0,652.25,12846.75,7921.5,18439.0,3858.75,0.228,0.4703
2025-02-17 18:00:00,5048.75,1996.0,1144.25,4262.25,37.75,12967.5,8207.75,18783.25,5406.5,0.2381,0.4701
2025-02-17 19:00:00,5005.25,2008.75,1123.5,5086.75,31.5,12988.0,8210.5,18289.5,6210.25,0.2513,0.4632
2025-02-17 20:00:00,4885.25,1771.5,1018.25,5242.5,22.0,12908.75,8176.5,17163.5,6260.75,0.2528,0.4487
2025-02-17 21:00:00,4688.0,1524.0,967.0,5154.5,19.75,12630.25,8152.25,16623.75,6121.5,0.2483,0.4444
