Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Feb 12, 2026 3:00 AM;Feb 12, 2026 4:00 AM;84.89;83.29;68.84;84.64;93.77;0.00;84.82;93.41;96.61;112.60;93.80;95.96;91.70;-;97.63;97.27;94.12
Feb 12, 2026 4:00 AM;Feb 12, 2026 5:00 AM;86.01;84.39;70.06;85.74;96.56;0.00;85.93;92.58;98.00;111.88;96.61;98.00;92.93;-;98.66;98.66;95.42
Feb 12, 2026 5:00 AM;Feb 12, 2026 6:00 AM;89.43;87.34;71.79;89.23;101.94;0.00;89.39;92.63;102.03;111.53;103.41;101.43;97.32;-;102.90;103.05;100.18
Feb 12, 2026 6:00 AM;Feb 12, 2026 7:00 AM;99.86;99.29;83.21;90.79;113.16;10.73;94.16;97.94;116.17;127.62;130.40;114.01;114.01;-;116.13;119.29;119.79
Feb 12, 2026 7:00 AM;Feb 12, 2026 8:00 AM;116.01;113.36;98.54;99.50;131.58;29.06;106.33;110.97;130.98;141.04;143.55;126.90;128.54;-;123.69;133.79;133.95
Feb 12, 2026 8:00 AM;Feb 12, 2026 9:00 AM;123.07;118.64;105.02;89.43;149.73;48.35;113.62;117.31;134.01;135.79;151.35;130.05;130.37;-;129.18;135.15;133.83
Feb 12, 2026 9:00 AM;Feb 12, 2026 10:00 AM;121.21;117.14;107.14;95.97;150.24;41.27;112.41;116.21;130.95;128.01;150.22;129.80;126.38;-;128.38;131.26;129.01
Feb 12, 2026 10:00 AM;Feb 12, 2026 11:00 AM;117.52;113.05;103.95;101.22;146.92;24.99;109.00;112.68;125.63;121.21;146.97;129.32;121.71;-;124.70;126.74;123.88
Feb 12, 2026 11:00 AM;Feb 12, 2026 12:00 PM;111.15;109.22;95.66;103.99;146.94;20.72;101.61;106.19;120.42;115.54;146.91;127.38;116.10;-;121.74;121.61;118.50
Feb 12, 2026 12:00 PM;Feb 12, 2026 1:00 PM;105.52;101.36;88.92;104.52;129.61;7.10;95.22;102.35;115.60;110.56;129.59;120.56;110.98;-;116.88;116.88;113.58
Feb 12, 2026 1:00 PM;Feb 12, 2026 2:00 PM;103.56;98.73;85.97;103.05;120.72;0.01;92.72;100.97;116.65;113.23;120.71;120.95;111.05;-;115.88;117.41;114.50
Feb 12, 2026 2:00 PM;Feb 12, 2026 3:00 PM;105.21;100.82;86.68;104.02;122.74;0.00;94.01;101.85;120.02;120.70;122.73;121.37;114.93;-;119.20;121.27;119.24
Feb 12, 2026 3:00 PM;Feb 12, 2026 4:00 PM;107.98;106.13;86.92;105.08;120.00;0.78;95.05;102.68;128.04;139.11;140.72;125.28;123.81;-;120.54;131.01;130.78
Feb 12, 2026 4:00 PM;Feb 12, 2026 5:00 PM;110.79;114.77;94.16;108.99;133.47;4.91;100.68;106.52;132.97;157.94;163.09;128.20;131.59;-;124.37;138.01;140.62
Feb 12, 2026 5:00 PM;Feb 12, 2026 6:00 PM;123.05;125.01;102.51;120.70;154.01;20.10;111.74;117.79;143.98;165.70;168.15;128.10;142.33;-;125.00;148.50;150.62
Feb 12, 2026 6:00 PM;Feb 12, 2026 7:00 PM;125.66;122.40;107.70;125.00;149.77;27.61;115.65;121.77;139.55;144.40;149.75;128.91;136.26;-;127.00;141.99;140.85
Feb 12, 2026 7:00 PM;Feb 12, 2026 8:00 PM;120.87;116.55;101.48;111.43;122.61;34.71;113.34;117.16;135.01;140.84;146.81;126.58;132.07;-;129.12;137.44;136.67
Feb 12, 2026 8:00 PM;Feb 12, 2026 9:00 PM;109.10;109.91;91.63;105.33;111.15;35.00;100.18;108.04;126.46;141.73;140.72;124.13;124.64;-;123.73;129.62;131.18
Feb 12, 2026 9:00 PM;Feb 12, 2026 10:00 PM;99.69;98.51;84.25;99.94;107.92;29.15;94.65;101.76;118.43;110.16;110.74;117.01;109.63;-;121.60;116.88;114.34
Feb 12, 2026 10:00 PM;Feb 12, 2026 11:00 PM;97.18;94.14;81.41;96.75;105.37;21.75;94.31;98.55;108.22;107.94;105.36;111.04;104.83;-;113.55;109.63;107.84
Feb 12, 2026 11:00 PM;Feb 13, 2026 12:00 AM;89.33;86.76;71.86;89.60;97.96;8.49;85.00;94.54;99.65;110.82;97.99;103.03;95.47;-;107.69;100.51;97.82
Feb 13, 2026 12:00 AM;Feb 13, 2026 1:00 AM;83.86;84.46;71.82;84.33;98.68;20.22;87.36;90.02;92.71;96.37;98.67;100.00;88.88;-;100.00;93.27;90.80
Feb 13, 2026 1:00 AM;Feb 13, 2026 2:00 AM;83.66;81.92;68.32;84.07;96.69;12.40;83.81;92.31;93.02;89.34;96.69;95.51;88.95;-;100.00;93.70;91.03
Feb 13, 2026 2:00 AM;Feb 13, 2026 3:00 AM;82.22;81.14;67.38;85.25;95.92;9.19;85.03;91.92;92.04;87.47;95.92;94.59;87.77;-;97.08;92.69;89.92
Feb 13, 2026 3:00 AM;Feb 13, 2026 4:00 AM;81.86;80.39;66.21;84.06;98.29;6.13;83.76;89.05;91.69;86.76;98.28;92.72;87.37;-;92.36;92.36;89.56
Feb 13, 2026 4:00 AM;Feb 13, 2026 5:00 AM;83.35;81.16;67.30;83.78;97.92;7.38;83.52;89.03;93.32;89.62;97.93;94.02;88.95;-;94.03;94.03;91.17
Feb 13, 2026 5:00 AM;Feb 13, 2026 6:00 AM;87.19;85.70;73.16;87.62;102.02;18.53;87.33;91.73;96.31;95.15;102.02;96.51;92.29;-;98.86;96.91;94.32
Feb 13, 2026 6:00 AM;Feb 13, 2026 7:00 AM;98.73;98.41;86.34;99.23;116.18;48.99;91.81;98.54;106.75;102.30;116.16;113.70;102.49;-;107.00;107.33;108.48
Feb 13, 2026 7:00 AM;Feb 13, 2026 8:00 AM;117.73;116.52;106.51;118.31;135.96;73.31;111.82;114.32;121.95;121.37;135.94;121.72;120.47;-;124.03;121.06;122.45
Feb 13, 2026 8:00 AM;Feb 13, 2026 9:00 AM;123.85;128.69;116.20;125.41;169.19;93.30;119.85;120.61;127.05;125.23;169.16;124.10;125.46;-;127.16;127.29;126.27
Feb 13, 2026 9:00 AM;Feb 13, 2026 10:00 AM;119.15;128.26;114.37;121.07;179.70;99.90;116.55;116.89;121.32;120.18;179.66;120.88;120.33;-;121.42;121.47;120.83
Feb 13, 2026 10:00 AM;Feb 13, 2026 11:00 AM;106.39;116.31;101.49;108.47;171.55;86.68;103.80;104.62;108.60;107.46;171.50;107.57;107.62;-;108.79;108.79;108.14
Feb 13, 2026 11:00 AM;Feb 13, 2026 12:00 PM;101.03;109.98;96.35;102.81;160.76;78.79;98.29;101.18;103.65;102.30;160.72;102.45;102.49;-;103.86;103.86;103.09
Feb 13, 2026 12:00 PM;Feb 13, 2026 1:00 PM;97.30;107.60;92.63;97.30;162.70;78.47;95.07;100.22;99.45;98.35;162.67;98.22;98.50;-;99.49;99.63;99.00
Feb 13, 2026 1:00 PM;Feb 13, 2026 2:00 PM;97.50;104.85;90.36;97.50;152.00;68.47;93.92;99.94;100.78;99.10;151.97;99.97;99.33;-;100.66;101.05;100.08
Feb 13, 2026 2:00 PM;Feb 13, 2026 3:00 PM;102.09;106.96;95.31;102.09;145.08;74.42;98.88;101.02;105.24;103.62;145.06;102.00;103.84;-;105.35;105.49;104.56
Feb 13, 2026 3:00 PM;Feb 13, 2026 4:00 PM;118.10;118.94;107.44;119.16;151.65;69.91;107.54;114.41;118.82;128.03;151.62;117.20;122.53;-;114.11;114.11;124.65
Feb 13, 2026 4:00 PM;Feb 13, 2026 5:00 PM;125.91;128.11;109.93;127.71;174.98;62.47;117.88;121.97;129.13;134.56;174.95;125.51;130.11;-;124.24;125.73;135.69
Feb 13, 2026 5:00 PM;Feb 13, 2026 6:00 PM;131.99;137.42;116.20;134.60;194.35;71.23;123.98;127.85;135.22;141.23;194.31;137.27;135.44;-;132.08;133.01;151.49
Feb 13, 2026 6:00 PM;Feb 13, 2026 7:00 PM;136.02;141.31;130.32;137.23;177.64;113.14;133.27;132.41;139.50;137.85;177.62;140.10;135.35;-;133.89;143.05;159.04
Feb 13, 2026 7:00 PM;Feb 13, 2026 8:00 PM;131.89;132.98;128.50;132.37;148.22;118.57;130.28;128.47;132.96;134.87;148.21;128.81;131.57;-;131.48;134.29;141.28
Feb 13, 2026 8:00 PM;Feb 13, 2026 9:00 PM;126.00;120.67;114.05;126.13;130.66;73.73;117.40;122.09;131.68;130.76;130.65;121.80;128.44;-;122.90;133.23;137.42
Feb 13, 2026 9:00 PM;Feb 13, 2026 10:00 PM;117.58;108.62;99.68;117.67;120.60;31.02;98.99;114.08;128.15;122.53;120.60;118.11;123.37;-;119.02;128.93;125.80
Feb 13, 2026 10:00 PM;Feb 13, 2026 11:00 PM;109.95;103.03;94.65;110.04;112.88;40.54;96.71;106.44;118.30;113.94;112.87;112.41;114.54;-;109.08;118.93;116.46
Feb 13, 2026 11:00 PM;Feb 14, 2026 12:00 AM;100.86;95.66;85.13;100.99;105.66;38.14;93.07;99.82;107.74;105.13;105.66;106.38;104.60;-;105.10;108.30;106.22
Feb 14, 2026 12:00 AM;Feb 14, 2026 1:00 AM;96.99;93.26;80.77;97.27;105.88;34.40;89.39;98.90;103.39;101.87;105.88;107.55;100.57;-;103.69;104.07;102.10
Feb 14, 2026 1:00 AM;Feb 14, 2026 2:00 AM;91.83;88.45;72.90;92.24;104.95;18.95;83.26;96.70;99.25;100.95;104.95;102.81;95.98;-;98.54;100.04;97.76
Feb 14, 2026 2:00 AM;Feb 14, 2026 3:00 AM;89.09;85.93;68.39;89.51;104.13;9.56;80.00;95.79;97.21;103.55;104.13;99.28;93.71;-;96.40;97.91;95.83
Feb 14, 2026 3:00 AM;Feb 14, 2026 4:00 AM;88.67;84.91;67.13;89.10;103.41;6.26;79.40;95.75;97.13;100.45;103.41;98.35;93.59;-;94.20;97.65;95.98
Feb 14, 2026 4:00 AM;Feb 14, 2026 5:00 AM;87.51;83.77;65.00;87.97;103.26;1.49;77.64;95.59;96.45;100.61;103.25;97.70;92.53;-;94.22;97.39;94.66
Feb 14, 2026 5:00 AM;Feb 14, 2026 6:00 AM;88.75;83.84;66.18;89.09;101.04;0.76;78.78;94.16;97.76;100.40;101.03;99.09;93.92;-;96.81;98.53;96.25
Feb 14, 2026 6:00 AM;Feb 14, 2026 7:00 AM;90.22;85.99;67.82;90.61;103.99;3.19;80.34;94.70;99.14;99.11;103.98;107.75;95.28;-;100.00;100.00;97.48
Feb 14, 2026 7:00 AM;Feb 14, 2026 8:00 AM;93.12;89.34;71.45;93.64;110.38;9.16;81.91;96.52;101.77;97.48;110.36;112.00;98.09;-;102.38;102.60;100.25
Feb 14, 2026 8:00 AM;Feb 14, 2026 9:00 AM;101.83;98.85;78.73;102.79;131.31;14.31;90.04;100.31;109.78;108.64;131.19;112.00;108.22;-;109.95;106.51;114.05
Feb 14, 2026 9:00 AM;Feb 14, 2026 10:00 AM;107.49;104.80;85.12;107.49;139.69;23.37;96.31;104.52;113.89;115.07;139.53;113.79;114.01;-;120.09;107.97;121.41
Feb 14, 2026 10:00 AM;Feb 14, 2026 11:00 AM;103.97;98.80;79.73;103.97;124.08;12.22;93.16;102.69;111.44;114.59;124.04;110.00;110.84;-;116.30;105.08;118.39
Feb 14, 2026 11:00 AM;Feb 14, 2026 12:00 PM;98.16;93.31;75.27;98.16;110.00;11.96;88.33;99.69;105.33;117.22;109.99;106.00;104.48;-;114.45;99.96;111.05
Feb 14, 2026 12:00 PM;Feb 14, 2026 1:00 PM;95.16;91.14;74.03;95.16;107.90;15.28;85.25;98.41;101.75;115.13;107.89;100.81;100.97;-;107.96;96.78;107.05
Feb 14, 2026 1:00 PM;Feb 14, 2026 2:00 PM;93.97;90.39;71.58;93.97;106.24;7.93;84.21;97.41;101.34;125.06;106.23;100.24;100.05;-;103.42;96.92;105.94
Feb 14, 2026 2:00 PM;Feb 14, 2026 3:00 PM;97.11;92.31;74.18;97.11;106.00;8.98;87.29;98.68;105.38;129.79;105.99;99.39;102.64;-;105.40;103.73;106.57
Feb 14, 2026 3:00 PM;Feb 14, 2026 4:00 PM;104.95;97.07;80.79;104.98;111.00;11.72;93.23;102.11;114.51;121.73;108.90;108.00;110.80;-;114.10;114.72;113.59
Feb 14, 2026 4:00 PM;Feb 14, 2026 5:00 PM;116.89;108.90;89.11;116.94;142.08;13.96;102.51;113.35;119.33;136.68;122.63;115.90;125.44;-;109.18;109.18;131.90
Feb 14, 2026 5:00 PM;Feb 14, 2026 6:00 PM;126.10;124.15;100.25;126.26;190.52;29.67;112.94;122.19;130.39;149.77;142.71;125.00;135.99;-;123.02;122.24;141.98
Feb 14, 2026 6:00 PM;Feb 14, 2026 7:00 PM;131.93;134.82;122.55;131.96;196.44;98.13;127.12;127.88;130.99;140.83;145.26;126.91;135.00;-;126.67;125.64;134.36
Feb 14, 2026 7:00 PM;Feb 14, 2026 8:00 PM;128.72;130.74;127.77;128.79;152.78;125.63;128.22;124.79;127.90;132.27;135.03;125.00;130.00;-;125.63;125.01;132.17
Feb 14, 2026 8:00 PM;Feb 14, 2026 9:00 PM;123.19;121.27;117.53;123.27;130.80;101.57;120.28;119.33;124.77;124.90;126.81;120.00;124.69;-;123.57;123.42;126.65
Feb 14, 2026 9:00 PM;Feb 14, 2026 10:00 PM;116.98;113.38;107.57;117.08;120.19;81.28;112.23;114.34;119.36;121.09;120.32;113.57;120.21;-;114.29;115.29;125.20
Feb 14, 2026 10:00 PM;Feb 14, 2026 11:00 PM;111.20;109.21;105.89;111.27;113.48;91.04;108.09;106.81;112.08;114.42;113.54;111.16;113.49;-;105.10;108.08;117.88
Feb 14, 2026 11:00 PM;Feb 15, 2026 12:00 AM;101.10;100.82;97.62;101.18;103.70;88.06;99.11;100.08;101.33;107.76;103.74;104.00;102.45;-;100.00;98.87;103.42
Feb 15, 2026 12:00 AM;Feb 15, 2026 1:00 AM;101.78;98.67;93.58;101.78;103.86;68.00;97.79;98.49;103.98;106.09;103.86;102.88;105.11;-;117.08;99.56;110.45
Feb 15, 2026 1:00 AM;Feb 15, 2026 2:00 AM;99.95;95.38;89.39;99.95;101.83;55.82;94.80;98.47;103.31;104.87;101.83;95.00;103.97;-;105.00;99.05;109.62
Feb 15, 2026 2:00 AM;Feb 15, 2026 3:00 AM;100.76;91.75;81.68;100.76;101.19;21.28;91.49;97.98;105.39;107.21;101.19;94.80;106.26;-;102.52;102.27;112.45
Feb 15, 2026 3:00 AM;Feb 15, 2026 4:00 AM;98.02;88.22;75.30;98.02;98.74;4.00;87.00;97.82;106.49;106.77;98.74;92.00;105.55;-;101.85;101.85;112.30
Feb 15, 2026 4:00 AM;Feb 15, 2026 5:00 AM;96.52;88.09;76.28;96.52;97.60;12.29;86.65;97.43;103.40;105.68;97.60;92.05;103.47;-;100.03;98.04;108.94
Feb 15, 2026 5:00 AM;Feb 15, 2026 6:00 AM;94.36;87.10;76.01;94.36;96.24;17.98;85.91;96.24;100.55;102.88;96.24;91.00;100.76;-;101.13;95.45;105.93
Feb 15, 2026 6:00 AM;Feb 15, 2026 7:00 AM;94.17;86.54;74.51;94.17;96.61;12.17;84.67;96.61;101.87;101.10;96.61;92.79;100.81;-;105.10;97.93;108.05
Feb 15, 2026 7:00 AM;Feb 15, 2026 8:00 AM;96.12;87.90;74.81;96.12;98.55;8.39;85.82;97.50;104.60;103.62;98.55;96.07;102.89;-;101.71;101.71;108.08
Feb 15, 2026 8:00 AM;Feb 15, 2026 9:00 AM;96.80;88.75;77.36;96.80;98.73;14.70;87.43;97.32;105.05;102.94;98.74;94.15;103.01;-;100.35;102.95;108.29
Feb 15, 2026 9:00 AM;Feb 15, 2026 10:00 AM;93.07;85.88;73.44;93.07;95.89;10.72;82.85;94.97;101.24;103.01;95.88;93.50;100.13;-;97.40;96.95;107.50
Feb 15, 2026 10:00 AM;Feb 15, 2026 11:00 AM;83.02;79.02;65.54;83.02;89.38;6.41;77.17;89.65;91.10;104.46;89.30;83.50;89.65;-;88.38;87.65;95.95
Feb 15, 2026 11:00 AM;Feb 15, 2026 12:00 PM;74.72;73.16;56.82;74.72;87.52;0.05;66.83;86.69;82.22;106.78;87.33;75.10;80.75;-;79.15;79.15;86.09
Feb 15, 2026 12:00 PM;Feb 15, 2026 1:00 PM;67.37;71.22;58.79;67.37;84.29;31.96;63.61;86.16;70.52;102.72;84.09;63.18;70.75;-;34.29;67.52;74.68
Feb 15, 2026 1:00 PM;Feb 15, 2026 2:00 PM;64.41;68.21;53.12;64.41;81.84;17.73;59.57;85.61;68.82;109.83;81.55;59.31;68.52;-;26.49;65.86;72.80
Feb 15, 2026 2:00 PM;Feb 15, 2026 3:00 PM;64.42;70.27;54.03;64.87;80.16;15.56;64.87;85.77;69.91;119.58;79.64;69.20;69.42;-;46.79;66.62;74.24
Feb 15, 2026 3:00 PM;Feb 15, 2026 4:00 PM;71.95;74.14;57.33;71.95;82.51;0.43;71.95;88.46;80.40;118.35;81.12;83.97;79.03;-;75.61;77.12;84.83
Feb 15, 2026 4:00 PM;Feb 15, 2026 5:00 PM;84.21;81.89;68.15;84.21;88.97;0.01;84.21;93.11;97.02;107.25;88.03;94.22;95.62;-;94.90;94.90;102.45
Feb 15, 2026 5:00 PM;Feb 15, 2026 6:00 PM;96.39;98.52;82.20;96.39;102.95;17.20;98.30;98.80;115.76;141.19;102.73;111.04;117.15;-;114.00;115.40;126.91
Feb 15, 2026 6:00 PM;Feb 15, 2026 7:00 PM;98.20;98.09;81.87;98.20;99.09;11.50;102.27;99.58;117.67;139.01;98.36;113.80;117.67;-;117.95;118.97;125.92
Feb 15, 2026 7:00 PM;Feb 15, 2026 8:00 PM;83.61;93.09;74.85;83.61;83.93;12.50;100.15;97.17;110.34;152.77;81.79;113.80;113.11;-;121.58;114.61;123.43
Feb 15, 2026 8:00 PM;Feb 15, 2026 9:00 PM;71.00;87.56;68.76;71.00;71.28;10.70;97.85;95.07;103.25;152.98;68.70;113.97;109.57;-;119.18;108.83;118.93
Feb 15, 2026 9:00 PM;Feb 15, 2026 10:00 PM;67.26;81.44;66.71;67.26;68.27;11.76;98.32;89.98;96.57;125.77;65.17;110.65;95.43;-;120.10;99.25;105.01
Feb 15, 2026 10:00 PM;Feb 15, 2026 11:00 PM;65.62;76.83;62.73;65.62;65.99;6.31;89.90;89.53;98.23;110.88;62.38;99.76;93.85;-;116.75;98.72;101.41
Feb 15, 2026 11:00 PM;Feb 16, 2026 12:00 AM;58.04;69.54;55.64;58.27;56.80;1.92;82.17;87.09;92.03;103.22;53.62;94.81;79.37;-;105.10;88.85;86.88
Feb 16, 2026 12:00 AM;Feb 16, 2026 1:00 AM;68.93;76.60;65.75;69.82;65.18;0.01;97.90;91.18;93.91;101.49;61.26;95.29;100.80;-;99.28;95.60;94.23
Feb 16, 2026 1:00 AM;Feb 16, 2026 2:00 AM;65.38;73.72;60.17;65.63;64.60;0.00;91.07;90.06;95.56;99.89;60.79;94.77;88.43;-;96.17;93.60;90.46
Feb 16, 2026 2:00 AM;Feb 16, 2026 3:00 AM;64.41;72.86;59.88;65.10;64.21;0.00;90.85;89.53;91.13;96.78;60.42;91.86;91.73;-;95.29;91.11;88.84
Feb 16, 2026 3:00 AM;Feb 16, 2026 4:00 AM;64.41;70.47;56.50;64.41;64.37;-0.01;80.00;88.42;92.00;94.31;59.80;90.36;85.00;-;94.98;90.06;87.12
Feb 16, 2026 4:00 AM;Feb 16, 2026 5:00 AM;66.05;70.68;55.63;66.05;65.61;-0.01;75.09;88.71;90.10;94.03;59.77;89.81;92.74;-;96.90;90.26;88.57
Feb 16, 2026 5:00 AM;Feb 16, 2026 6:00 AM;69.99;75.74;57.33;69.99;69.08;0.00;71.30;89.93;100.48;95.32;63.06;97.75;118.90;-;105.10;102.55;102.93
Feb 16, 2026 6:00 AM;Feb 16, 2026 7:00 AM;79.33;90.86;68.09;79.33;80.57;14.00;79.66;92.50;125.88;113.81;78.40;114.00;153.20;-;124.82;131.03;145.91
Feb 16, 2026 7:00 AM;Feb 16, 2026 8:00 AM;94.07;100.35;78.85;94.12;95.73;20.59;86.60;96.40;131.00;138.55;95.49;120.10;146.46;-;131.00;143.92;179.77
Feb 16, 2026 8:00 AM;Feb 16, 2026 9:00 AM;101.03;102.94;87.48;101.03;101.25;22.00;103.85;100.11;129.66;118.23;100.46;122.30;145.94;-;132.81;132.88;132.71
Feb 16, 2026 9:00 AM;Feb 16, 2026 10:00 AM;104.43;104.18;93.19;104.43;104.41;40.47;108.80;107.06;123.48;109.13;103.26;118.22;133.56;-;124.36;124.36;126.27
Feb 16, 2026 10:00 AM;Feb 16, 2026 11:00 AM;101.54;96.31;85.72;101.54;101.53;23.97;103.89;102.44;112.79;99.60;100.57;116.40;110.91;-;116.30;113.71;111.33
Feb 16, 2026 11:00 AM;Feb 16, 2026 12:00 PM;94.86;89.98;77.09;94.86;94.85;8.26;94.76;97.82;106.74;100.83;93.92;116.91;103.71;-;114.00;107.67;104.86
Feb 16, 2026 12:00 PM;Feb 16, 2026 1:00 PM;92.00;86.09;70.96;92.00;91.98;1.92;83.60;95.19;106.11;94.83;89.89;114.00;106.54;-;112.40;107.49;105.25
Feb 16, 2026 1:00 PM;Feb 16, 2026 2:00 PM;94.40;87.31;71.73;94.40;94.38;-0.01;82.59;96.59;108.96;96.50;92.02;113.71;109.54;-;112.87;110.25;108.02
Feb 16, 2026 2:00 PM;Feb 16, 2026 3:00 PM;96.01;90.20;73.07;94.75;94.72;0.00;84.03;96.42;114.46;106.93;92.40;116.00;119.41;-;117.23;116.47;114.75
Feb 16, 2026 3:00 PM;Feb 16, 2026 4:00 PM;104.08;95.30;79.28;94.54;94.52;0.00;91.29;97.77;122.91;126.44;91.88;118.09;131.63;-;123.34;125.22;128.18
Feb 16, 2026 4:00 PM;Feb 16, 2026 5:00 PM;115.30;99.91;87.11;102.28;102.27;0.01;101.35;102.22;131.47;130.94;98.87;120.00;122.55;-;126.65;138.59;160.90
Feb 16, 2026 5:00 PM;Feb 16, 2026 6:00 PM;130.36;111.68;100.61;114.42;114.40;12.73;113.91;109.99;133.04;156.39;110.82;124.99;137.14;-;127.79;127.79;188.35
Feb 16, 2026 6:00 PM;Feb 16, 2026 7:00 PM;129.12;113.01;104.57;115.64;115.61;33.02;115.64;115.21;131.10;148.96;103.86;126.60;132.89;-;127.86;127.86;185.42
Feb 16, 2026 7:00 PM;Feb 16, 2026 8:00 PM;126.36;114.32;109.29;117.45;117.40;59.80;117.45;118.73;126.93;143.15;94.76;123.47;129.17;-;122.07;124.12;171.65
Feb 16, 2026 8:00 PM;Feb 16, 2026 9:00 PM;115.63;100.95;93.28;103.76;103.70;24.75;103.63;106.55;120.58;131.96;79.72;119.90;122.64;-;118.70;118.70;160.00
Feb 16, 2026 9:00 PM;Feb 16, 2026 10:00 PM;103.90;92.17;81.82;96.19;96.13;13.84;91.59;98.79;116.37;112.27;76.35;116.40;114.12;-;119.48;118.04;126.52
Feb 16, 2026 10:00 PM;Feb 16, 2026 11:00 PM;101.92;88.76;79.44;94.32;94.26;10.16;89.78;97.11;110.68;106.37;73.90;113.20;107.11;-;114.23;112.21;109.37
Feb 16, 2026 11:00 PM;Feb 17, 2026 12:00 AM;92.76;81.81;71.71;90.20;90.14;5.69;82.03;93.86;101.08;97.10;70.32;100.10;97.73;-;104.57;102.52;99.85
Feb 17, 2026 12:00 AM;Feb 17, 2026 1:00 AM;87.02;77.88;68.48;87.02;87.00;10.64;77.45;86.36;94.30;103.92;50.49;99.91;91.17;-;97.50;95.29;93.01
Feb 17, 2026 1:00 AM;Feb 17, 2026 2:00 AM;85.10;75.54;65.04;85.10;85.09;2.67;74.52;85.39;93.03;100.28;53.58;96.59;89.63;-;95.57;94.10;91.63
Feb 17, 2026 2:00 AM;Feb 17, 2026 3:00 AM;84.78;75.01;64.37;84.77;84.76;0.98;74.30;85.82;92.80;100.69;52.09;95.15;89.36;-;93.89;93.89;91.37
Feb 17, 2026 3:00 AM;Feb 17, 2026 4:00 AM;85.65;75.40;64.98;85.65;85.63;0.17;74.38;86.06;93.73;101.24;52.98;94.31;90.24;-;95.12;94.83;92.28
Feb 17, 2026 4:00 AM;Feb 17, 2026 5:00 AM;84.82;75.36;64.52;84.81;84.80;0.12;73.36;86.53;92.86;98.38;59.18;95.00;89.43;-;96.18;93.95;91.43
Feb 17, 2026 5:00 AM;Feb 17, 2026 6:00 AM;88.84;79.92;68.68;88.84;88.84;5.02;77.87;90.35;96.89;93.71;75.37;100.09;93.46;-;100.04;97.97;95.46
Feb 17, 2026 6:00 AM;Feb 17, 2026 7:00 AM;102.72;96.37;83.78;102.46;102.46;24.71;92.84;99.65;115.82;112.62;100.22;114.99;110.50;-;115.94;115.44;114.44
Feb 17, 2026 7:00 AM;Feb 17, 2026 8:00 AM;114.33;124.01;101.49;114.33;226.97;59.22;107.62;110.25;127.57;143.77;122.95;121.74;128.25;-;130.60;130.26;133.82
Feb 17, 2026 8:00 AM;Feb 17, 2026 9:00 AM;114.86;129.07;104.60;114.30;250.04;71.19;109.35;111.28;127.96;148.38;128.44;125.00;129.28;-;131.00;131.00;133.19
Feb 17, 2026 9:00 AM;Feb 17, 2026 10:00 AM;110.84;120.16;96.01;110.84;217.60;50.00;102.69;107.49;124.93;141.27;124.81;121.38;124.81;-;125.00;127.58;128.74
Feb 17, 2026 10:00 AM;Feb 17, 2026 11:00 AM;102.40;102.74;77.95;102.40;180.39;1.74;90.92;99.77;116.47;119.62;113.34;114.40;113.20;-;116.00;118.24;116.55
Feb 17, 2026 11:00 AM;Feb 17, 2026 12:00 PM;93.06;92.92;71.29;93.06;148.80;1.64;82.63;94.42;106.94;112.41;101.56;105.01;104.36;-;107.58;108.82;107.70
Feb 17, 2026 12:00 PM;Feb 17, 2026 1:00 PM;83.94;90.16;68.56;83.94;157.87;17.89;76.94;90.45;97.42;110.02;95.37;96.54;96.72;-;97.40;99.72;100.23
Feb 17, 2026 1:00 PM;Feb 17, 2026 2:00 PM;82.29;91.09;66.23;82.29;170.01;13.73;74.60;90.04;98.23;116.12;95.82;96.88;98.08;-;99.82;101.15;102.41
Feb 17, 2026 2:00 PM;Feb 17, 2026 3:00 PM;82.42;97.24;69.76;82.42;186.24;26.20;76.41;91.48;101.80;133.07;98.44;100.00;103.86;-;103.46;105.94;109.50
Feb 17, 2026 3:00 PM;Feb 17, 2026 4:00 PM;86.38;117.74;77.85;86.38;292.38;43.94;82.12;91.42;111.22;164.29;115.35;112.50;117.70;-;111.22;116.73;127.04
Feb 17, 2026 4:00 PM;Feb 17, 2026 5:00 PM;94.08;130.30;86.66;94.08;325.44;55.46;90.00;95.94;121.75;184.80;128.51;120.00;130.68;-;118.30;127.12;142.73
Feb 17, 2026 5:00 PM;Feb 17, 2026 6:00 PM;110.80;175.63;105.47;110.80;646.60;86.84;107.48;108.17;124.07;225.98;141.85;123.08;151.55;-;113.07;109.57;167.22
Feb 17, 2026 6:00 PM;Feb 17, 2026 7:00 PM;126.98;150.22;127.68;126.98;297.35;127.94;127.02;123.01;133.82;182.19;135.58;125.00;145.84;-;127.94;129.01;152.30
